,Total_suma,Număr_produse,procent_TVA,metoda_plata,Oră_emitere,Comerciant_id,eticheta,motiv_frauda
2087,177.62,9,19,transfer,02:42:04,C0019,fraudulent,emitere_noaptea
2088,61.55,5,19,tichete,07:58:05,C0118,non-fraudulent,
2089,162.45,4,9,card,18:14:25,C0086,non-fraudulent,
2090,81.44,7,19,card,09:49:15,C0136,fraudulent,comerciant_risc
2091,40.21,3,9,card,19:33:14,C0160,non-fraudulent,
2092,150.28,5,19,transfer,08:00:38,C0078,non-fraudulent,
2093,349.59,8,19,tichete,08:31:32,C0126,non-fraudulent,
2094,122.09,5,9,numerar,16:43:06,C0186,non-fraudulent,
2095,47.26,1,9,card,02:29:27,C0152,fraudulent,emitere_noaptea
2096,148.65,5,9,tichete,08:14:52,C0032,non-fraudulent,
2097,467.16,12,9,transfer,17:57:23,C0153,non-fraudulent,
2098,140.73,5,9,tichete,17:31:33,C0004,non-fraudulent,
2099,215.21,6,9,tichete,12:11:31,C0144,non-fraudulent,
2100,59.85,5,9,card,06:03:43,C0051,non-fraudulent,
2101,88.91,9,19,card,17:10:54,C0123,non-fraudulent,
2102,343.0,8,19,transfer,14:22:53,C0004,non-fraudulent,
2103,80.34,5,19,tichete,05:07:53,C0076,non-fraudulent,
2104,164.26,6,9,card,00:35:01,C0011,fraudulent,emitere_noaptea
2105,40.2,5,19,transfer,11:02:18,C0042,non-fraudulent,
2106,341.27,7,9,tichete,08:29:40,C0029,non-fraudulent,
2107,186.79,4,9,tichete,13:41:17,C0017,non-fraudulent,
2108,392.82,10,19,numerar,06:11:41,C0045,fraudulent,numerar_prea_mare
2109,248.57,9,19,card,09:29:20,C0128,non-fraudulent,
2110,69.96,6,19,tichete,12:28:27,C0171,non-fraudulent,
2111,47.02,5,9,numerar,10:20:13,C0019,non-fraudulent,
2112,100.24,7,19,transfer,17:14:01,C0187,non-fraudulent,
2113,101.08,4,9,card,21:09:22,C0184,fraudulent,comerciant_risc
2114,119.89,3,9,transfer,16:49:06,C0010,fraudulent,comerciant_risc
2115,100.65,4,9,transfer,18:39:21,C0043,non-fraudulent,
2116,239.8,7,19,tichete,23:59:30,C0108,non-fraudulent,
2117,307.04,7,19,numerar,15:56:27,C0166,fraudulent,numerar_prea_mare
2118,83.45,6,9,transfer,21:38:50,C0019,non-fraudulent,
2119,354.08,8,9,card,06:17:44,C0184,fraudulent,comerciant_risc
2120,78.26,7,19,card,16:00:45,C0066,non-fraudulent,
2121,189.91,4,19,tichete,21:05:58,C0139,non-fraudulent,
2122,325.84,9,9,card,17:13:13,C0187,non-fraudulent,
2123,323.47,8,9,transfer,07:04:01,C0161,non-fraudulent,
2124,142.91,9,19,card,16:05:50,C0123,non-fraudulent,
2125,156.22,7,19,card,02:20:45,C0028,fraudulent,emitere_noaptea
2126,105.7,4,9,transfer,06:41:59,C0003,non-fraudulent,
2127,66.17,4,19,numerar,10:38:29,C0004,non-fraudulent,
2128,240.15,7,19,numerar,02:40:22,C0172,fraudulent,emitere_noaptea
2129,134.0,9,19,tichete,22:20:12,C0148,non-fraudulent,
2130,116.41,5,19,transfer,05:42:11,C0142,non-fraudulent,
2131,186.31,6,19,transfer,04:54:00,C0023,fraudulent,emitere_noaptea
2132,158.33,4,19,card,09:02:35,C0193,non-fraudulent,
2133,69.17,6,19,numerar,11:26:05,C0103,non-fraudulent,
2134,366.88,8,9,numerar,02:59:18,C0145,fraudulent,emitere_noaptea;numerar_prea_mare
2135,31.01,6,19,transfer,16:18:29,C0126,non-fraudulent,
2136,192.38,6,9,tichete,15:52:27,C0111,non-fraudulent,
2137,27.21,4,19,tichete,10:22:32,C0076,non-fraudulent,
2138,79.91,3,19,numerar,12:21:42,C0175,non-fraudulent,
2139,239.42,5,9,tichete,03:49:44,C0124,fraudulent,emitere_noaptea
2140,93.54,3,19,tichete,18:39:50,C0152,non-fraudulent,
2141,110.97,7,19,card,07:32:38,C0168,non-fraudulent,
2142,250.35,11,9,tichete,19:16:38,C0076,non-fraudulent,
2143,84.01,2,19,numerar,03:15:42,C0067,fraudulent,emitere_noaptea
2144,289.81,6,9,tichete,04:18:24,C0076,fraudulent,emitere_noaptea
2145,23.86,2,9,transfer,09:15:01,C0094,non-fraudulent,
2146,145.56,6,19,numerar,17:53:31,C0022,non-fraudulent,
2147,220.13,5,19,tichete,23:36:12,C0136,fraudulent,comerciant_risc
2148,57.29,8,9,numerar,17:22:50,C0175,non-fraudulent,
2149,335.9,7,9,transfer,17:23:34,C0030,non-fraudulent,
2150,282.62,10,19,transfer,00:42:16,C0167,fraudulent,emitere_noaptea
2151,173.12,5,9,numerar,19:30:29,C0185,non-fraudulent,
2152,64.05,7,9,tichete,23:36:37,C0082,non-fraudulent,
2153,129.22,8,19,numerar,21:57:43,C0174,non-fraudulent,
2154,82.1,2,9,numerar,20:47:08,C0038,non-fraudulent,
2155,250.52,6,9,card,06:11:31,C0169,non-fraudulent,
2156,81.71,6,19,numerar,18:16:26,C0062,non-fraudulent,
2157,123.25,6,9,transfer,12:11:24,C0063,non-fraudulent,
2158,505.33,11,9,numerar,21:52:28,C0157,fraudulent,numerar_prea_mare
2159,249.85,11,19,numerar,10:38:12,C0024,non-fraudulent,
2160,26.95,4,19,numerar,06:02:18,C0128,non-fraudulent,
2161,28.45,3,19,card,13:55:17,C0011,non-fraudulent,
2162,93.55,4,19,tichete,08:58:40,C0097,non-fraudulent,
2163,122.8,7,19,transfer,11:55:23,C0142,non-fraudulent,
2164,37.34,4,19,numerar,00:23:53,C0012,fraudulent,emitere_noaptea
2165,43.81,3,9,numerar,07:35:57,C0097,non-fraudulent,
2166,25.01,4,9,tichete,02:27:42,C0040,fraudulent,emitere_noaptea
2167,286.96,7,9,transfer,17:39:18,C0022,non-fraudulent,
2168,48.14,3,19,numerar,15:16:21,C0093,non-fraudulent,
2169,194.85,4,9,tichete,11:36:43,C0165,non-fraudulent,
2170,117.8,3,9,transfer,13:13:55,C0183,non-fraudulent,
2171,34.89,5,9,numerar,05:12:22,C0129,non-fraudulent,
2172,92.76,6,9,numerar,13:24:45,C0179,non-fraudulent,
2173,510.52,14,9,numerar,08:20:10,C0185,fraudulent,numerar_prea_mare
2174,282.59,6,9,transfer,03:16:10,C0051,fraudulent,emitere_noaptea
2175,263.13,6,19,tichete,05:34:14,C0122,non-fraudulent,
2176,103.04,9,9,transfer,02:53:07,C0047,fraudulent,emitere_noaptea
2177,101.47,6,19,numerar,15:00:29,C0168,non-fraudulent,
2178,236.36,5,9,numerar,20:54:22,C0084,non-fraudulent,
2179,254.51,7,19,card,08:13:35,C0029,non-fraudulent,
2180,43.03,3,9,card,18:31:12,C0133,non-fraudulent,
2181,156.41,6,9,numerar,11:08:38,C0023,non-fraudulent,
2182,122.96,3,19,tichete,04:00:22,C0114,fraudulent,emitere_noaptea
2183,276.17,6,19,numerar,08:32:43,C0144,non-fraudulent,
2184,151.19,4,19,numerar,05:35:12,C0197,non-fraudulent,
2185,93.34,2,9,card,10:52:25,C0020,non-fraudulent,
2186,110.73,6,9,numerar,15:12:45,C0069,non-fraudulent,
2187,334.42,8,19,transfer,02:06:13,C0014,fraudulent,emitere_noaptea
2188,143.52,5,9,transfer,03:18:07,C0163,fraudulent,emitere_noaptea
2189,60.84,4,9,card,11:12:27,C0171,non-fraudulent,
2190,157.5,4,19,transfer,02:11:00,C0002,fraudulent,emitere_noaptea
2191,177.11,5,19,card,05:59:59,C0054,non-fraudulent,
2192,367.53,8,9,tichete,17:28:32,C0188,non-fraudulent,
2193,44.26,4,19,tichete,06:02:00,C0032,non-fraudulent,
2194,43.9,6,19,transfer,07:47:02,C0012,non-fraudulent,
2195,79.35,5,9,tichete,07:05:19,C0047,non-fraudulent,
2196,126.26,3,19,transfer,00:43:24,C0036,fraudulent,emitere_noaptea
2197,42.61,4,9,card,07:24:07,C0033,non-fraudulent,
2198,198.89,4,9,card,13:18:24,C0059,non-fraudulent,
2199,232.22,7,9,transfer,00:40:08,C0090,fraudulent,emitere_noaptea
2200,194.67,6,9,card,17:28:13,C0147,non-fraudulent,
2201,384.01,9,9,transfer,15:14:27,C0022,non-fraudulent,
2202,36.86,1,19,numerar,15:38:00,C0045,non-fraudulent,
2203,242.31,7,9,tichete,09:48:24,C0119,non-fraudulent,
2204,265.19,6,9,tichete,08:17:24,C0180,non-fraudulent,
2205,451.71,11,9,tichete,13:07:40,C0084,non-fraudulent,
2206,214.82,5,9,transfer,04:44:03,C0174,fraudulent,emitere_noaptea
2207,196.93,9,9,numerar,02:07:34,C0065,fraudulent,emitere_noaptea
2208,174.08,4,19,transfer,07:28:01,C0169,non-fraudulent,
2209,136.52,4,19,card,13:54:08,C0098,non-fraudulent,
2210,187.02,5,19,numerar,05:59:33,C0184,fraudulent,comerciant_risc
2211,65.49,4,9,numerar,17:07:13,C0028,non-fraudulent,
2212,240.77,7,9,numerar,13:28:12,C0192,non-fraudulent,
2213,83.91,11,9,transfer,12:01:56,C0053,non-fraudulent,
2214,183.97,6,19,numerar,17:23:28,C0183,non-fraudulent,
2215,127.75,5,19,card,02:50:43,C0161,fraudulent,emitere_noaptea
2216,296.61,8,19,card,10:53:00,C0050,non-fraudulent,
2217,74.3,2,19,transfer,19:33:09,C0199,fraudulent,comerciant_risc
2218,40.19,2,9,tichete,19:58:30,C0054,non-fraudulent,
2219,64.9,2,19,card,11:44:18,C0045,non-fraudulent,
2220,167.58,5,19,tichete,08:18:13,C0164,non-fraudulent,
2221,380.9,8,19,transfer,05:11:42,C0172,non-fraudulent,
2222,129.86,3,19,card,09:46:49,C0063,non-fraudulent,
2223,73.18,4,19,numerar,06:39:02,C0162,non-fraudulent,
2224,127.33,5,9,transfer,00:51:25,C0175,fraudulent,emitere_noaptea
2225,165.92,7,9,card,23:51:24,C0126,non-fraudulent,
2226,129.46,6,19,card,04:03:03,C0029,fraudulent,emitere_noaptea
2227,76.26,7,9,numerar,23:47:57,C0023,non-fraudulent,
2228,138.9,5,19,transfer,18:20:42,C0055,non-fraudulent,
2229,170.25,4,9,numerar,00:16:45,C0096,fraudulent,emitere_noaptea
2230,166.67,9,9,transfer,02:22:48,C0058,fraudulent,emitere_noaptea
2231,225.22,5,9,card,16:45:44,C0084,non-fraudulent,
2232,225.75,13,9,numerar,08:31:21,C0139,non-fraudulent,
2233,62.6,3,19,transfer,03:47:31,C0041,fraudulent,emitere_noaptea
2234,87.89,4,19,numerar,23:22:54,C0177,non-fraudulent,
2235,120.36,4,9,tichete,06:01:13,C0032,non-fraudulent,
2236,297.3,6,9,tichete,04:33:18,C0180,fraudulent,emitere_noaptea
2237,13.47,2,9,transfer,10:16:34,C0155,non-fraudulent,
2238,33.95,5,19,numerar,20:09:06,C0175,non-fraudulent,
2239,440.51,12,19,numerar,20:17:33,C0102,fraudulent,numerar_prea_mare
2240,85.44,5,19,numerar,10:37:40,C0056,non-fraudulent,
2241,93.55,6,19,transfer,03:19:21,C0183,fraudulent,emitere_noaptea
2242,102.34,4,9,transfer,10:27:45,C0156,non-fraudulent,
2243,186.14,5,9,transfer,19:25:07,C0157,non-fraudulent,
2244,232.69,6,19,card,08:48:40,C0184,fraudulent,comerciant_risc
2245,325.89,8,19,tichete,04:13:28,C0167,fraudulent,emitere_noaptea
2246,193.13,4,19,tichete,09:43:40,C0080,non-fraudulent,
2247,38.19,3,9,numerar,07:32:28,C0047,non-fraudulent,
2248,68.51,4,9,card,18:32:24,C0162,non-fraudulent,
2249,243.05,6,9,card,23:24:07,C0129,non-fraudulent,
2250,214.95,9,19,transfer,08:42:22,C0034,non-fraudulent,
2251,296.16,10,19,tichete,11:13:18,C0181,non-fraudulent,
2252,53.02,2,9,tichete,09:26:34,C0086,non-fraudulent,
2253,314.63,8,19,tichete,08:28:54,C0198,non-fraudulent,
2254,230.29,8,9,tichete,19:03:19,C0150,non-fraudulent,
2255,382.99,8,9,card,20:17:47,C0025,non-fraudulent,
2256,322.68,7,19,tichete,17:11:14,C0106,non-fraudulent,
2257,259.11,6,19,numerar,04:41:30,C0023,fraudulent,emitere_noaptea
2258,172.87,9,9,tichete,10:29:05,C0005,non-fraudulent,
2259,244.05,9,19,transfer,06:59:08,C0184,fraudulent,comerciant_risc
2260,264.67,7,19,tichete,16:27:19,C0020,non-fraudulent,
2261,100.29,9,19,card,00:27:55,C0140,fraudulent,emitere_noaptea
2262,138.07,9,19,tichete,12:06:00,C0197,non-fraudulent,
2263,45.93,8,19,card,06:32:52,C0053,non-fraudulent,
2264,222.55,5,19,tichete,22:07:14,C0060,non-fraudulent,
2265,38.28,7,9,numerar,22:47:41,C0018,non-fraudulent,
2266,151.11,6,9,numerar,11:40:37,C0168,non-fraudulent,
2267,180.12,6,9,transfer,07:02:32,C0200,non-fraudulent,
2268,121.14,3,19,tichete,13:46:49,C0147,non-fraudulent,
2269,340.34,8,19,tichete,18:08:42,C0091,non-fraudulent,
2270,78.36,3,19,transfer,09:12:47,C0101,non-fraudulent,
2271,348.24,8,19,transfer,12:31:22,C0103,non-fraudulent,
2272,172.57,7,9,tichete,11:01:15,C0168,non-fraudulent,
2273,151.05,7,19,numerar,21:55:09,C0107,fraudulent,comerciant_risc
2274,255.4,7,19,tichete,06:20:59,C0116,non-fraudulent,
2275,289.0,6,9,numerar,16:52:24,C0185,non-fraudulent,
2276,96.15,5,19,tichete,12:54:10,C0194,non-fraudulent,
2277,293.7,7,19,transfer,10:03:32,C0156,non-fraudulent,
2278,174.17,4,9,card,23:15:11,C0110,non-fraudulent,
2279,205.69,6,19,card,18:28:08,C0018,non-fraudulent,
2280,229.7,6,19,numerar,20:04:36,C0098,non-fraudulent,
2281,183.88,6,9,transfer,18:05:05,C0007,non-fraudulent,
2282,178.59,9,19,transfer,03:42:08,C0052,fraudulent,emitere_noaptea
2283,50.99,5,19,tichete,06:26:05,C0146,non-fraudulent,
2284,213.28,6,19,card,08:51:18,C0072,non-fraudulent,
2285,418.55,10,19,transfer,07:02:25,C0126,non-fraudulent,
2286,94.13,6,9,numerar,19:21:10,C0071,non-fraudulent,
2287,286.66,6,9,transfer,04:42:27,C0097,fraudulent,emitere_noaptea
2288,286.62,6,19,tichete,20:38:19,C0010,fraudulent,comerciant_risc
2289,34.04,3,19,card,21:30:03,C0111,non-fraudulent,
2290,99.48,4,19,tichete,11:55:08,C0055,non-fraudulent,
2291,127.47,4,19,card,09:40:59,C0061,non-fraudulent,
2292,198.07,7,19,tichete,05:19:10,C0011,non-fraudulent,
2293,463.24,10,9,numerar,18:29:27,C0117,fraudulent,numerar_prea_mare
2294,145.65,9,19,card,22:38:02,C0116,non-fraudulent,
2295,86.93,5,19,tichete,15:41:38,C0004,non-fraudulent,
2296,32.48,5,9,numerar,13:18:33,C0175,non-fraudulent,
2297,216.71,7,9,tichete,11:48:36,C0090,non-fraudulent,
2298,80.08,2,19,card,12:39:01,C0134,non-fraudulent,
2299,36.17,6,9,numerar,20:00:02,C0080,non-fraudulent,
2300,162.7,6,9,transfer,00:55:37,C0044,fraudulent,emitere_noaptea
2301,331.18,8,9,card,15:43:41,C0112,non-fraudulent,
2302,47.5,4,19,transfer,15:52:43,C0180,non-fraudulent,
2303,293.05,10,9,numerar,22:48:14,C0131,non-fraudulent,
2304,46.11,5,19,transfer,12:48:53,C0176,non-fraudulent,
2305,82.98,2,9,tichete,21:55:21,C0105,non-fraudulent,
2306,222.51,5,19,numerar,11:28:45,C0146,non-fraudulent,
2307,81.31,7,9,transfer,15:29:34,C0182,non-fraudulent,
2308,182.27,5,19,tichete,10:38:20,C0177,non-fraudulent,
2309,65.58,4,9,card,16:22:10,C0033,non-fraudulent,
2310,66.37,2,9,tichete,22:40:01,C0094,non-fraudulent,
2311,199.32,5,19,tichete,20:25:47,C0067,non-fraudulent,
2312,44.42,4,19,tichete,17:12:50,C0064,non-fraudulent,
2313,63.35,2,19,card,12:45:04,C0079,non-fraudulent,
2314,87.98,3,19,numerar,12:46:22,C0124,non-fraudulent,
2315,37.1,6,9,transfer,21:40:35,C0174,non-fraudulent,
2316,168.76,6,9,transfer,00:28:05,C0158,fraudulent,emitere_noaptea
2317,64.41,3,9,numerar,16:29:07,C0121,non-fraudulent,
2318,48.07,7,19,card,06:07:02,C0152,non-fraudulent,
2319,24.54,3,9,numerar,17:18:00,C0032,non-fraudulent,
2320,55.61,6,19,card,16:02:34,C0042,non-fraudulent,
2321,270.84,8,9,card,04:08:55,C0120,fraudulent,emitere_noaptea
2322,51.51,2,19,tichete,06:08:19,C0056,non-fraudulent,
2323,28.86,5,19,transfer,14:38:59,C0074,non-fraudulent,
2324,126.83,5,9,transfer,22:08:14,C0198,non-fraudulent,
2325,116.65,5,9,tichete,20:11:49,C0027,non-fraudulent,
2326,232.01,8,9,card,01:51:03,C0099,fraudulent,emitere_noaptea
2327,84.87,2,9,card,15:03:16,C0104,non-fraudulent,
2328,31.41,5,19,card,08:01:52,C0100,non-fraudulent,
2329,125.26,4,19,numerar,21:16:40,C0029,non-fraudulent,
2330,32.8,1,19,numerar,20:05:18,C0047,non-fraudulent,
2331,55.65,9,19,transfer,04:50:15,C0137,fraudulent,emitere_noaptea
2332,160.32,5,19,numerar,02:30:50,C0172,fraudulent,emitere_noaptea
2333,31.78,5,9,card,01:49:51,C0094,fraudulent,emitere_noaptea
2334,291.36,7,19,numerar,03:39:33,C0166,fraudulent,emitere_noaptea
2335,192.06,5,9,numerar,09:28:50,C0101,non-fraudulent,
2336,45.08,6,9,tichete,06:41:43,C0200,non-fraudulent,
2337,57.17,3,19,card,19:43:01,C0117,non-fraudulent,
2338,103.12,5,19,transfer,19:51:02,C0052,non-fraudulent,
2339,70.25,10,19,transfer,03:31:41,C0021,fraudulent,emitere_noaptea
2340,231.72,9,19,numerar,21:03:31,C0013,non-fraudulent,
2341,454.98,11,9,transfer,20:07:14,C0076,non-fraudulent,
2342,168.87,6,19,transfer,17:46:56,C0134,non-fraudulent,
2343,97.38,4,19,tichete,08:20:32,C0192,non-fraudulent,
2344,657.24,14,19,transfer,12:26:42,C0081,non-fraudulent,
2345,214.55,5,19,numerar,14:00:27,C0054,non-fraudulent,
2346,176.97,4,19,numerar,00:24:14,C0091,fraudulent,emitere_noaptea
2347,206.47,5,9,transfer,14:31:15,C0115,non-fraudulent,
2348,271.26,11,19,transfer,12:03:41,C0152,non-fraudulent,
2349,258.52,8,9,numerar,05:45:53,C0091,non-fraudulent,
2350,181.95,8,19,tichete,19:32:41,C0087,non-fraudulent,
2351,193.48,5,19,transfer,13:46:24,C0188,non-fraudulent,
2352,291.03,9,9,transfer,08:17:27,C0086,non-fraudulent,
2353,209.3,6,9,transfer,23:40:31,C0181,non-fraudulent,
2354,44.55,2,9,transfer,18:10:55,C0064,non-fraudulent,
2355,82.39,3,19,numerar,00:59:58,C0186,fraudulent,emitere_noaptea
2356,108.47,3,19,card,20:19:26,C0049,non-fraudulent,
2357,164.92,4,19,numerar,06:17:33,C0057,non-fraudulent,
2358,296.37,7,19,card,14:24:53,C0180,non-fraudulent,
2359,68.48,3,19,transfer,22:51:01,C0020,non-fraudulent,
2360,98.06,5,9,numerar,20:04:35,C0156,non-fraudulent,
2361,63.59,2,19,card,09:25:25,C0191,non-fraudulent,
2362,29.88,2,19,numerar,02:56:49,C0118,fraudulent,emitere_noaptea
2363,449.46,9,9,card,23:39:31,C0104,non-fraudulent,
2364,205.51,8,9,card,15:09:59,C0041,non-fraudulent,
2365,85.59,8,9,numerar,10:24:00,C0017,non-fraudulent,
2366,38.98,6,9,card,14:31:43,C0104,non-fraudulent,
2367,355.04,8,19,card,10:10:09,C0036,non-fraudulent,
2368,319.99,9,19,transfer,06:13:25,C0147,non-fraudulent,
2369,120.91,6,19,card,02:11:36,C0167,fraudulent,emitere_noaptea
2370,160.12,7,9,transfer,00:32:26,C0128,fraudulent,emitere_noaptea
2371,76.5,7,19,tichete,21:32:54,C0185,non-fraudulent,
2372,141.88,5,19,numerar,11:44:25,C0121,non-fraudulent,
2373,202.9,5,9,tichete,23:52:17,C0088,non-fraudulent,
2374,105.27,3,19,transfer,20:35:08,C0093,non-fraudulent,
2375,44.82,3,9,numerar,09:46:47,C0121,non-fraudulent,
2376,220.26,8,9,card,22:06:45,C0193,non-fraudulent,
2377,223.27,7,9,numerar,12:05:21,C0006,fraudulent,comerciant_risc
2378,277.53,6,19,numerar,14:52:38,C0022,non-fraudulent,
2379,249.12,6,9,tichete,06:20:00,C0102,non-fraudulent,
2380,254.58,7,9,card,22:39:47,C0098,non-fraudulent,
2381,44.39,3,19,transfer,21:52:35,C0082,non-fraudulent,
2382,74.35,3,19,card,19:15:27,C0028,non-fraudulent,
2383,178.07,5,19,card,05:57:43,C0075,non-fraudulent,
2384,199.39,5,9,numerar,02:52:05,C0095,fraudulent,emitere_noaptea
2385,239.18,5,9,tichete,21:43:40,C0011,non-fraudulent,
2386,317.19,8,19,card,21:24:22,C0035,non-fraudulent,
2387,75.5,4,9,card,05:11:48,C0019,non-fraudulent,
2388,28.46,2,19,tichete,21:39:36,C0060,non-fraudulent,
2389,26.14,1,19,numerar,04:19:21,C0169,fraudulent,emitere_noaptea
2390,122.46,6,19,tichete,08:12:35,C0146,non-fraudulent,
2391,121.0,4,19,card,14:20:31,C0145,non-fraudulent,
2392,127.93,7,9,transfer,17:07:45,C0200,non-fraudulent,
2393,280.04,6,19,tichete,23:16:12,C0135,non-fraudulent,
2394,240.73,7,19,tichete,13:00:45,C0195,non-fraudulent,
2395,189.38,10,19,tichete,11:51:11,C0070,non-fraudulent,
2396,147.25,4,19,numerar,13:52:52,C0198,non-fraudulent,
2397,293.41,6,9,numerar,15:35:37,C0180,non-fraudulent,
2398,273.56,8,9,tichete,11:58:29,C0003,non-fraudulent,
2399,97.17,5,19,tichete,22:16:30,C0127,non-fraudulent,
2400,44.39,6,19,numerar,06:51:56,C0003,non-fraudulent,
2401,122.75,7,9,tichete,10:44:36,C0105,non-fraudulent,
2402,134.9,4,19,tichete,12:40:44,C0056,non-fraudulent,
2403,362.43,9,9,transfer,12:14:35,C0011,non-fraudulent,
2404,110.99,5,9,numerar,20:24:05,C0013,non-fraudulent,
2405,99.72,4,19,tichete,01:15:39,C0139,fraudulent,emitere_noaptea
2406,219.39,5,19,numerar,04:55:34,C0157,fraudulent,emitere_noaptea
2407,293.26,7,19,card,13:48:20,C0042,non-fraudulent,
2408,295.25,8,19,numerar,02:48:22,C0042,fraudulent,emitere_noaptea
2409,246.87,8,19,transfer,04:04:10,C0184,fraudulent,emitere_noaptea;comerciant_risc
2410,180.53,4,19,numerar,16:15:39,C0072,non-fraudulent,
2411,57.34,7,19,numerar,15:16:03,C0083,non-fraudulent,
2412,160.01,5,9,card,01:10:16,C0127,fraudulent,emitere_noaptea
2413,36.01,4,19,numerar,15:40:52,C0195,non-fraudulent,
2414,258.63,6,9,tichete,13:09:32,C0140,non-fraudulent,
2415,124.21,5,19,transfer,11:58:36,C0096,non-fraudulent,
2416,149.45,7,19,numerar,20:06:59,C0166,non-fraudulent,
2417,292.7,8,9,card,10:52:18,C0026,non-fraudulent,
2418,58.47,7,19,transfer,08:11:21,C0061,non-fraudulent,
2419,310.51,12,9,card,01:40:29,C0184,fraudulent,emitere_noaptea;comerciant_risc
2420,42.84,5,9,numerar,22:35:19,C0131,non-fraudulent,
2421,77.17,3,9,card,05:00:12,C0199,fraudulent,comerciant_risc
2422,205.03,9,9,numerar,02:48:32,C0014,fraudulent,emitere_noaptea
2423,85.0,5,9,tichete,22:37:59,C0099,non-fraudulent,
2424,159.29,7,19,tichete,09:35:12,C0051,non-fraudulent,
2425,219.92,6,9,transfer,12:44:23,C0112,non-fraudulent,
2426,255.65,7,9,tichete,02:24:58,C0004,fraudulent,emitere_noaptea
2427,73.36,6,19,card,14:44:01,C0138,non-fraudulent,
2428,57.06,6,9,numerar,05:25:48,C0112,non-fraudulent,
2429,83.81,9,19,card,21:08:52,C0132,fraudulent,comerciant_risc
2430,37.66,5,9,transfer,17:15:01,C0079,non-fraudulent,
2431,98.88,4,19,card,07:51:05,C0020,non-fraudulent,
2432,74.95,5,9,card,02:41:01,C0098,fraudulent,emitere_noaptea
2433,60.99,3,9,transfer,18:25:31,C0021,non-fraudulent,
2434,276.1,6,19,card,01:22:19,C0140,fraudulent,emitere_noaptea
2435,229.71,5,9,tichete,13:17:54,C0010,fraudulent,comerciant_risc
2436,36.96,3,9,numerar,15:23:39,C0055,non-fraudulent,
2437,202.71,5,19,card,13:20:24,C0056,non-fraudulent,
2438,338.87,7,19,transfer,08:25:41,C0136,fraudulent,comerciant_risc
2439,119.51,9,9,numerar,09:18:32,C0144,non-fraudulent,
2440,138.1,6,9,tichete,20:23:54,C0176,non-fraudulent,
2441,253.45,7,9,tichete,10:52:14,C0041,non-fraudulent,
2442,512.35,11,19,card,17:33:44,C0081,non-fraudulent,
2443,255.59,6,19,tichete,18:42:28,C0098,non-fraudulent,
2444,139.67,3,19,numerar,10:58:41,C0108,non-fraudulent,
2445,31.72,2,19,tichete,05:34:06,C0071,non-fraudulent,
2446,343.8,8,9,transfer,13:28:15,C0159,fraudulent,comerciant_risc
2447,147.76,5,9,card,16:16:41,C0099,non-fraudulent,
2448,50.67,4,19,tichete,21:42:54,C0193,non-fraudulent,
2449,207.35,7,19,transfer,07:55:10,C0124,non-fraudulent,
2450,97.51,3,9,tichete,16:07:01,C0139,non-fraudulent,
2451,18.74,3,9,numerar,08:57:47,C0039,non-fraudulent,
2452,71.97,5,19,numerar,07:57:27,C0090,non-fraudulent,
2453,249.29,5,19,numerar,11:41:54,C0170,non-fraudulent,
2454,363.49,8,9,numerar,15:36:03,C0092,fraudulent,numerar_prea_mare
2455,416.22,9,9,numerar,17:43:02,C0065,fraudulent,numerar_prea_mare
2456,45.64,5,9,transfer,03:03:57,C0079,fraudulent,emitere_noaptea
2457,228.9,7,9,tichete,13:51:02,C0131,non-fraudulent,
2458,52.06,6,9,transfer,10:33:55,C0068,non-fraudulent,
2459,79.23,9,9,numerar,16:02:08,C0133,non-fraudulent,
2460,445.6,11,9,numerar,15:36:33,C0191,fraudulent,numerar_prea_mare
2461,108.97,6,19,transfer,19:38:42,C0009,non-fraudulent,
2462,109.59,5,19,numerar,01:31:57,C0165,fraudulent,emitere_noaptea
2463,143.13,6,9,numerar,05:39:43,C0004,non-fraudulent,
2464,315.35,7,9,transfer,07:44:10,C0172,non-fraudulent,
2465,192.25,6,9,tichete,07:37:29,C0088,non-fraudulent,
2466,291.73,8,19,transfer,03:15:17,C0106,fraudulent,emitere_noaptea
2467,99.75,7,19,card,11:09:04,C0125,non-fraudulent,
2468,70.94,9,19,numerar,19:39:50,C0104,non-fraudulent,
2469,56.16,2,9,transfer,05:38:18,C0198,non-fraudulent,
2470,87.22,6,9,transfer,02:52:31,C0187,fraudulent,emitere_noaptea
2471,247.41,7,19,card,12:40:29,C0039,non-fraudulent,
2472,201.19,9,19,tichete,20:22:19,C0164,non-fraudulent,
