Total_suma,Număr_produse,procent_TVA,metoda_plata,Oră_emitere,Comerciant_id,eticheta,motiv_frauda
368.0,9,19,tichete,14:29:14,C0184,fraudulent,comerciant_risc
57.51,10,19,transfer,03:25:44,C0163,fraudulent,emitere_noaptea
79.99,3,9,numerar,04:38:03,C0028,fraudulent,emitere_noaptea
107.98,8,19,numerar,00:03:49,C0032,fraudulent,emitere_noaptea
192.95,6,9,transfer,03:20:12,C0117,fraudulent,emitere_noaptea
256.62,7,19,transfer,00:22:34,C0014,fraudulent,emitere_noaptea
30.34,4,19,card,03:00:56,C0138,fraudulent,emitere_noaptea
204.21,10,19,transfer,10:30:29,C0132,fraudulent,comerciant_risc
195.27,10,9,tichete,00:22:12,C0188,fraudulent,emitere_noaptea
199.67,8,9,card,02:24:19,C0009,fraudulent,emitere_noaptea
288.49,6,9,numerar,00:06:24,C0034,fraudulent,emitere_noaptea
436.75,9,19,numerar,15:02:47,C0141,fraudulent,numerar_prea_mare
114.79,3,9,numerar,04:33:44,C0032,fraudulent,emitere_noaptea
28.18,2,9,numerar,03:53:50,C0048,fraudulent,emitere_noaptea
40.41,3,19,tichete,02:28:32,C0099,fraudulent,emitere_noaptea
84.47,3,19,card,01:11:37,C0133,fraudulent,emitere_noaptea
119.15,4,9,tichete,04:28:39,C0018,fraudulent,emitere_noaptea
120.43,3,19,transfer,04:53:27,C0103,fraudulent,emitere_noaptea
232.12,8,19,card,04:58:50,C0150,fraudulent,emitere_noaptea
326.17,8,9,transfer,16:34:10,C0159,fraudulent,comerciant_risc
60.87,7,9,numerar,03:35:14,C0017,fraudulent,emitere_noaptea
53.8,3,9,numerar,01:52:09,C0081,fraudulent,emitere_noaptea
211.47,10,19,transfer,02:57:55,C0173,fraudulent,emitere_noaptea
75.47,6,19,tichete,00:44:16,C0143,fraudulent,emitere_noaptea
266.35,9,19,transfer,04:46:28,C0072,fraudulent,emitere_noaptea
354.72,10,19,numerar,06:30:56,C0016,fraudulent,numerar_prea_mare;comerciant_risc
29.76,2,9,card,00:44:16,C0112,fraudulent,emitere_noaptea
154.82,8,19,tichete,04:53:26,C0106,fraudulent,emitere_noaptea
145.79,8,19,card,03:10:51,C0146,fraudulent,emitere_noaptea
301.81,8,9,card,15:25:30,C0132,fraudulent,comerciant_risc
188.81,6,9,transfer,04:23:37,C0095,fraudulent,emitere_noaptea
109.1,6,9,tichete,04:42:37,C0110,fraudulent,emitere_noaptea
132.55,4,9,numerar,20:20:00,C0107,fraudulent,comerciant_risc
136.24,6,19,card,04:48:16,C0081,fraudulent,emitere_noaptea
47.95,2,9,numerar,12:24:07,C0006,fraudulent,comerciant_risc
44.53,5,9,transfer,04:48:10,C0005,fraudulent,emitere_noaptea
40.28,3,9,tichete,00:42:02,C0157,fraudulent,emitere_noaptea
213.38,11,19,numerar,04:30:03,C0091,fraudulent,emitere_noaptea
94.15,8,9,tichete,22:37:27,C0132,fraudulent,comerciant_risc
182.78,5,9,tichete,00:39:13,C0082,fraudulent,emitere_noaptea
208.46,7,19,transfer,04:50:28,C0009,fraudulent,emitere_noaptea
375.41,9,19,numerar,12:28:37,C0109,fraudulent,numerar_prea_mare
36.05,6,9,tichete,00:08:13,C0031,fraudulent,emitere_noaptea
499.34,10,19,numerar,21:24:43,C0106,fraudulent,numerar_prea_mare
97.3,4,9,tichete,00:24:20,C0002,fraudulent,emitere_noaptea
46.35,6,9,numerar,23:28:28,C0006,fraudulent,comerciant_risc
285.12,9,19,transfer,03:28:07,C0155,fraudulent,emitere_noaptea
189.11,4,19,card,18:58:59,C0184,fraudulent,comerciant_risc
182.13,6,9,card,04:35:07,C0053,fraudulent,emitere_noaptea
217.27,5,9,tichete,04:25:45,C0095,fraudulent,emitere_noaptea
153.69,4,19,tichete,04:42:56,C0119,fraudulent,emitere_noaptea
110.42,7,9,card,07:02:57,C0132,fraudulent,comerciant_risc
280.45,10,19,transfer,01:29:10,C0092,fraudulent,emitere_noaptea
100.74,4,9,transfer,00:39:25,C0086,fraudulent,emitere_noaptea
30.09,2,9,numerar,03:55:30,C0092,fraudulent,emitere_noaptea
336.13,12,9,tichete,00:43:03,C0065,fraudulent,emitere_noaptea
50.55,8,9,card,04:18:36,C0117,fraudulent,emitere_noaptea
281.96,10,9,card,00:08:48,C0165,fraudulent,emitere_noaptea
126.67,6,9,tichete,03:38:43,C0104,fraudulent,emitere_noaptea
63.5,7,19,card,00:25:05,C0168,fraudulent,emitere_noaptea
329.36,7,19,numerar,10:46:26,C0101,fraudulent,numerar_prea_mare
89.81,3,9,numerar,04:07:40,C0154,fraudulent,emitere_noaptea;comerciant_risc
235.74,6,19,numerar,23:14:03,C0010,fraudulent,comerciant_risc
54.57,5,19,transfer,01:57:41,C0112,fraudulent,emitere_noaptea
382.07,9,9,tichete,02:13:57,C0052,fraudulent,emitere_noaptea
185.07,8,19,tichete,04:59:54,C0001,fraudulent,emitere_noaptea
25.3,5,19,tichete,06:55:07,C0154,fraudulent,comerciant_risc
36.65,6,19,card,02:04:18,C0067,fraudulent,emitere_noaptea
428.2,9,19,numerar,17:44:31,C0190,fraudulent,numerar_prea_mare
296.22,6,9,tichete,02:15:18,C0009,fraudulent,emitere_noaptea
372.78,8,9,transfer,02:13:26,C0066,fraudulent,emitere_noaptea
307.28,10,9,numerar,18:03:39,C0162,fraudulent,numerar_prea_mare
221.8,8,9,numerar,04:52:35,C0070,fraudulent,emitere_noaptea
36.61,4,9,tichete,04:37:03,C0012,fraudulent,emitere_noaptea
319.03,7,9,numerar,17:58:57,C0121,fraudulent,numerar_prea_mare
71.37,5,9,transfer,00:40:54,C0142,fraudulent,emitere_noaptea
84.17,6,9,card,01:19:01,C0022,fraudulent,emitere_noaptea
137.75,7,19,card,22:42:02,C0136,fraudulent,comerciant_risc
218.51,8,9,transfer,03:08:27,C0105,fraudulent,emitere_noaptea
181.57,7,9,card,04:51:37,C0151,fraudulent,emitere_noaptea
242.16,6,19,numerar,00:54:01,C0094,fraudulent,emitere_noaptea
347.56,8,19,card,03:59:20,C0025,fraudulent,emitere_noaptea
159.54,5,9,transfer,00:08:24,C0023,fraudulent,emitere_noaptea
197.26,5,19,numerar,04:26:05,C0049,fraudulent,emitere_noaptea
172.42,7,19,numerar,01:58:51,C0197,fraudulent,emitere_noaptea
188.79,6,9,numerar,03:58:07,C0149,fraudulent,emitere_noaptea
99.09,2,19,card,02:24:33,C0077,fraudulent,emitere_noaptea
108.28,5,19,transfer,01:34:59,C0168,fraudulent,emitere_noaptea
84.94,7,19,numerar,04:38:11,C0078,fraudulent,emitere_noaptea
410.91,11,9,transfer,17:35:56,C0107,fraudulent,comerciant_risc
148.0,5,9,transfer,00:52:18,C0116,fraudulent,emitere_noaptea
41.31,8,9,card,04:20:57,C0176,fraudulent,emitere_noaptea
324.08,8,19,numerar,10:57:38,C0164,fraudulent,numerar_prea_mare
475.25,12,9,tichete,01:30:59,C0076,fraudulent,emitere_noaptea
189.07,7,9,tichete,05:52:15,C0136,fraudulent,comerciant_risc
29.48,5,19,tichete,03:02:16,C0152,fraudulent,emitere_noaptea
38.56,4,19,card,04:49:31,C0063,fraudulent,emitere_noaptea
229.6,7,9,numerar,03:35:49,C0049,fraudulent,emitere_noaptea
116.99,3,19,tichete,02:15:46,C0017,fraudulent,emitere_noaptea
119.82,8,9,card,14:46:35,C0159,fraudulent,comerciant_risc
105.0,5,19,tichete,19:31:20,C0136,fraudulent,comerciant_risc
60.83,4,19,numerar,16:03:09,C0016,fraudulent,comerciant_risc
155.83,5,9,transfer,04:30:40,C0029,fraudulent,emitere_noaptea
229.11,8,19,transfer,05:19:06,C0184,fraudulent,comerciant_risc
93.04,4,19,card,02:42:01,C0177,fraudulent,emitere_noaptea
240.08,5,19,card,02:38:57,C0014,fraudulent,emitere_noaptea
220.21,9,9,transfer,03:36:15,C0153,fraudulent,emitere_noaptea
185.46,11,19,transfer,01:25:35,C0008,fraudulent,emitere_noaptea
306.96,8,9,numerar,02:13:09,C0055,fraudulent,emitere_noaptea;numerar_prea_mare
351.57,9,9,numerar,13:58:57,C0065,fraudulent,numerar_prea_mare
167.56,9,19,card,13:13:30,C0184,fraudulent,comerciant_risc
166.59,5,19,card,03:13:24,C0152,fraudulent,emitere_noaptea
90.37,3,19,numerar,01:17:48,C0077,fraudulent,emitere_noaptea
224.2,6,9,numerar,00:34:40,C0028,fraudulent,emitere_noaptea
89.23,2,19,card,00:35:13,C0110,fraudulent,emitere_noaptea
50.5,4,19,transfer,01:49:30,C0095,fraudulent,emitere_noaptea
207.71,6,9,transfer,14:55:46,C0010,fraudulent,comerciant_risc
205.24,7,9,transfer,00:40:20,C0147,fraudulent,emitere_noaptea
27.64,4,19,tichete,03:50:37,C0038,fraudulent,emitere_noaptea
74.87,8,19,card,00:47:10,C0025,fraudulent,emitere_noaptea
143.24,3,19,card,01:48:54,C0165,fraudulent,emitere_noaptea
220.79,7,19,transfer,02:07:00,C0021,fraudulent,emitere_noaptea
242.94,8,19,numerar,02:14:57,C0062,fraudulent,emitere_noaptea
172.9,5,19,tichete,03:25:58,C0189,fraudulent,emitere_noaptea
27.68,5,19,tichete,07:04:59,C0010,fraudulent,comerciant_risc
90.42,5,19,numerar,01:06:38,C0067,fraudulent,emitere_noaptea
115.35,9,9,tichete,00:45:29,C0128,fraudulent,emitere_noaptea
132.83,4,19,numerar,02:39:08,C0192,fraudulent,emitere_noaptea
394.15,9,9,numerar,07:03:29,C0031,fraudulent,numerar_prea_mare
54.16,7,9,transfer,02:43:10,C0059,fraudulent,emitere_noaptea
176.07,4,9,transfer,00:53:01,C0072,fraudulent,emitere_noaptea
89.82,2,19,tichete,04:13:48,C0062,fraudulent,emitere_noaptea
188.35,8,19,card,06:05:38,C0136,fraudulent,comerciant_risc
87.52,4,9,card,00:29:43,C0103,fraudulent,emitere_noaptea
484.28,10,9,numerar,20:21:58,C0169,fraudulent,numerar_prea_mare
188.55,4,9,tichete,02:24:28,C0138,fraudulent,emitere_noaptea
96.97,6,9,transfer,02:16:07,C0019,fraudulent,emitere_noaptea
212.11,6,9,transfer,03:47:11,C0074,fraudulent,emitere_noaptea
303.5,9,19,numerar,03:03:15,C0072,fraudulent,emitere_noaptea;numerar_prea_mare
138.75,6,9,transfer,00:56:22,C0153,fraudulent,emitere_noaptea
260.75,7,9,transfer,03:51:55,C0018,fraudulent,emitere_noaptea
149.27,4,9,card,04:04:24,C0161,fraudulent,emitere_noaptea
44.95,7,9,transfer,01:57:19,C0009,fraudulent,emitere_noaptea
169.46,6,9,transfer,00:05:37,C0150,fraudulent,emitere_noaptea
71.23,6,9,numerar,02:28:00,C0007,fraudulent,emitere_noaptea
376.38,12,19,numerar,20:11:24,C0034,fraudulent,numerar_prea_mare
78.53,3,9,tichete,03:58:10,C0131,fraudulent,emitere_noaptea
36.17,5,19,tichete,01:51:34,C0042,fraudulent,emitere_noaptea
196.21,6,19,card,03:42:45,C0045,fraudulent,emitere_noaptea
71.46,5,19,transfer,18:19:39,C0107,fraudulent,comerciant_risc
430.86,11,9,transfer,07:33:44,C0006,fraudulent,comerciant_risc
112.02,3,19,transfer,01:00:36,C0096,fraudulent,emitere_noaptea
98.8,6,9,transfer,02:33:54,C0155,fraudulent,emitere_noaptea
147.34,6,9,numerar,00:06:04,C0070,fraudulent,emitere_noaptea
205.85,6,9,transfer,01:52:49,C0039,fraudulent,emitere_noaptea
175.21,4,19,numerar,19:59:54,C0199,fraudulent,comerciant_risc
386.11,12,19,card,04:26:13,C0115,fraudulent,emitere_noaptea
282.0,8,19,tichete,18:55:52,C0010,fraudulent,comerciant_risc
35.53,7,19,numerar,03:30:52,C0165,fraudulent,emitere_noaptea
401.53,9,9,card,00:01:48,C0037,fraudulent,emitere_noaptea
565.07,13,9,numerar,19:24:10,C0122,fraudulent,numerar_prea_mare
53.5,6,19,transfer,04:21:15,C0080,fraudulent,emitere_noaptea
366.12,9,9,tichete,03:18:22,C0170,fraudulent,emitere_noaptea
120.77,6,19,transfer,12:44:44,C0184,fraudulent,comerciant_risc
187.89,6,19,transfer,03:05:37,C0050,fraudulent,emitere_noaptea
71.82,7,9,card,11:05:55,C0154,fraudulent,comerciant_risc
137.58,3,19,numerar,03:28:38,C0018,fraudulent,emitere_noaptea
405.13,9,19,numerar,03:02:10,C0180,fraudulent,emitere_noaptea;numerar_prea_mare
109.72,9,9,tichete,19:33:20,C0199,fraudulent,comerciant_risc
99.43,5,9,card,01:34:46,C0054,fraudulent,emitere_noaptea
113.29,3,9,tichete,03:03:44,C0017,fraudulent,emitere_noaptea
385.16,8,9,numerar,08:52:12,C0122,fraudulent,numerar_prea_mare
232.19,8,19,numerar,00:26:41,C0128,fraudulent,emitere_noaptea
295.9,7,9,tichete,04:08:49,C0095,fraudulent,emitere_noaptea
235.79,5,19,transfer,06:35:48,C0199,fraudulent,comerciant_risc
94.95,9,9,transfer,04:36:47,C0057,fraudulent,emitere_noaptea
31.01,3,19,card,17:42:52,C0010,fraudulent,comerciant_risc
291.01,9,19,numerar,20:10:36,C0154,fraudulent,comerciant_risc
147.31,4,9,tichete,01:52:21,C0190,fraudulent,emitere_noaptea
154.73,5,9,transfer,01:54:09,C0161,fraudulent,emitere_noaptea
185.31,4,9,numerar,02:09:22,C0100,fraudulent,emitere_noaptea
244.65,6,19,card,02:45:07,C0023,fraudulent,emitere_noaptea
274.0,7,19,transfer,04:06:52,C0008,fraudulent,emitere_noaptea
249.7,5,19,card,01:52:49,C0096,fraudulent,emitere_noaptea
106.06,9,9,tichete,03:57:57,C0160,fraudulent,emitere_noaptea
325.23,10,19,card,01:32:34,C0023,fraudulent,emitere_noaptea
562.38,13,9,numerar,03:36:46,C0005,fraudulent,emitere_noaptea;numerar_prea_mare
290.35,6,19,tichete,01:47:42,C0104,fraudulent,emitere_noaptea
288.8,10,9,card,00:48:03,C0045,fraudulent,emitere_noaptea
153.78,8,19,tichete,01:09:06,C0106,fraudulent,emitere_noaptea
107.22,7,19,tichete,00:01:13,C0039,fraudulent,emitere_noaptea
46.02,4,9,card,03:57:37,C0119,fraudulent,emitere_noaptea
27.66,5,9,card,02:36:32,C0153,fraudulent,emitere_noaptea
62.92,5,19,card,04:57:47,C0139,fraudulent,emitere_noaptea
148.09,3,19,card,00:35:49,C0002,fraudulent,emitere_noaptea
161.45,6,19,card,01:02:38,C0055,fraudulent,emitere_noaptea
604.53,13,19,numerar,16:49:26,C0083,fraudulent,numerar_prea_mare
108.2,5,9,transfer,02:47:54,C0122,fraudulent,emitere_noaptea
274.31,8,9,card,01:46:49,C0173,fraudulent,emitere_noaptea
131.23,5,9,tichete,10:11:52,C0010,fraudulent,comerciant_risc
51.46,6,19,numerar,04:43:06,C0019,fraudulent,emitere_noaptea
488.4,11,19,numerar,02:27:24,C0071,fraudulent,emitere_noaptea;numerar_prea_mare
115.0,5,9,card,03:21:18,C0159,fraudulent,emitere_noaptea;comerciant_risc
227.73,8,19,transfer,04:23:32,C0100,fraudulent,emitere_noaptea
49.16,7,9,numerar,02:54:52,C0089,fraudulent,emitere_noaptea
319.29,8,9,numerar,12:35:58,C0102,fraudulent,numerar_prea_mare
405.31,13,9,numerar,05:13:02,C0122,fraudulent,numerar_prea_mare
68.19,11,19,transfer,02:48:10,C0179,fraudulent,emitere_noaptea
77.31,6,19,numerar,01:50:39,C0134,fraudulent,emitere_noaptea
288.51,7,19,card,00:45:52,C0154,fraudulent,emitere_noaptea;comerciant_risc
569.64,14,19,numerar,07:27:53,C0165,fraudulent,numerar_prea_mare
145.07,6,9,tichete,01:36:31,C0188,fraudulent,emitere_noaptea
128.11,6,19,transfer,01:12:41,C0169,fraudulent,emitere_noaptea
132.87,4,9,tichete,11:40:12,C0132,fraudulent,comerciant_risc
126.35,3,19,numerar,02:20:20,C0039,fraudulent,emitere_noaptea
59.13,6,19,numerar,03:58:55,C0094,fraudulent,emitere_noaptea
197.59,4,19,transfer,03:07:52,C0047,fraudulent,emitere_noaptea
85.09,5,19,card,02:05:43,C0165,fraudulent,emitere_noaptea
93.46,5,19,transfer,03:55:24,C0166,fraudulent,emitere_noaptea
45.67,7,9,card,01:14:45,C0096,fraudulent,emitere_noaptea
262.32,8,9,card,18:35:15,C0159,fraudulent,comerciant_risc
255.59,9,19,transfer,00:02:02,C0152,fraudulent,emitere_noaptea
181.31,6,9,transfer,02:19:50,C0044,fraudulent,emitere_noaptea
497.45,10,9,tichete,09:34:55,C0006,fraudulent,comerciant_risc
63.67,7,9,numerar,01:01:10,C0089,fraudulent,emitere_noaptea
45.87,6,19,tichete,02:30:32,C0034,fraudulent,emitere_noaptea
99.45,4,19,card,00:43:16,C0060,fraudulent,emitere_noaptea
254.96,7,19,transfer,00:11:51,C0054,fraudulent,emitere_noaptea
167.92,4,9,tichete,00:27:47,C0076,fraudulent,emitere_noaptea
91.78,4,19,numerar,02:49:43,C0136,fraudulent,emitere_noaptea;comerciant_risc
260.6,9,9,numerar,01:34:35,C0062,fraudulent,emitere_noaptea
88.71,4,19,card,00:41:36,C0001,fraudulent,emitere_noaptea
53.51,3,19,numerar,03:35:05,C0101,fraudulent,emitere_noaptea
107.53,6,9,numerar,00:08:58,C0087,fraudulent,emitere_noaptea
295.7,6,9,numerar,03:39:32,C0024,fraudulent,emitere_noaptea
127.04,5,9,transfer,01:49:01,C0036,fraudulent,emitere_noaptea
72.96,8,19,transfer,04:23:29,C0166,fraudulent,emitere_noaptea
123.3,4,19,transfer,03:21:03,C0110,fraudulent,emitere_noaptea
152.77,6,9,transfer,05:20:32,C0199,fraudulent,comerciant_risc
129.31,6,9,numerar,03:29:36,C0027,fraudulent,emitere_noaptea
157.88,10,19,numerar,02:36:46,C0052,fraudulent,emitere_noaptea
22.4,4,19,numerar,00:12:13,C0056,fraudulent,emitere_noaptea
75.04,6,9,card,01:09:05,C0173,fraudulent,emitere_noaptea
129.03,5,9,numerar,00:52:39,C0039,fraudulent,emitere_noaptea
451.1,10,19,transfer,21:41:58,C0132,fraudulent,comerciant_risc
94.1,6,19,transfer,04:04:56,C0169,fraudulent,emitere_noaptea
137.05,5,19,numerar,04:26:35,C0145,fraudulent,emitere_noaptea
35.1,5,9,card,03:04:36,C0127,fraudulent,emitere_noaptea
106.87,7,19,transfer,21:15:00,C0159,fraudulent,comerciant_risc
198.13,8,9,numerar,02:04:03,C0084,fraudulent,emitere_noaptea
246.39,6,19,numerar,01:25:42,C0136,fraudulent,emitere_noaptea;comerciant_risc
149.25,4,19,tichete,00:08:47,C0139,fraudulent,emitere_noaptea
329.55,8,9,transfer,02:09:42,C0059,fraudulent,emitere_noaptea
349.21,8,9,numerar,06:20:11,C0185,fraudulent,numerar_prea_mare
264.39,6,19,transfer,00:26:48,C0115,fraudulent,emitere_noaptea
160.63,9,9,tichete,02:26:45,C0077,fraudulent,emitere_noaptea
271.23,8,9,transfer,01:31:59,C0151,fraudulent,emitere_noaptea
199.61,4,9,transfer,01:07:59,C0189,fraudulent,emitere_noaptea
118.45,4,9,tichete,04:28:24,C0114,fraudulent,emitere_noaptea
129.07,9,19,transfer,02:43:08,C0023,fraudulent,emitere_noaptea
62.92,6,19,card,02:03:56,C0174,fraudulent,emitere_noaptea
88.71,3,9,numerar,00:21:46,C0028,fraudulent,emitere_noaptea
141.27,5,19,transfer,02:11:06,C0011,fraudulent,emitere_noaptea
66.95,3,9,transfer,03:20:19,C0058,fraudulent,emitere_noaptea
37.01,6,9,numerar,00:43:16,C0031,fraudulent,emitere_noaptea
173.19,8,9,numerar,02:34:40,C0159,fraudulent,emitere_noaptea;comerciant_risc
174.7,6,19,numerar,05:22:51,C0006,fraudulent,comerciant_risc
90.14,7,9,tichete,00:22:59,C0052,fraudulent,emitere_noaptea
238.86,6,19,numerar,05:24:24,C0159,fraudulent,comerciant_risc
131.31,7,9,numerar,03:37:41,C0052,fraudulent,emitere_noaptea
110.29,3,19,numerar,03:07:04,C0092,fraudulent,emitere_noaptea
160.37,7,19,card,01:13:44,C0114,fraudulent,emitere_noaptea
314.74,8,19,transfer,03:42:59,C0170,fraudulent,emitere_noaptea
321.46,10,19,numerar,01:46:33,C0179,fraudulent,emitere_noaptea;numerar_prea_mare
425.88,9,19,numerar,07:17:49,C0183,fraudulent,numerar_prea_mare
150.74,5,19,card,02:29:58,C0118,fraudulent,emitere_noaptea
230.58,9,9,transfer,03:12:54,C0053,fraudulent,emitere_noaptea
54.76,3,19,card,01:34:26,C0075,fraudulent,emitere_noaptea
239.17,5,19,transfer,01:26:46,C0066,fraudulent,emitere_noaptea
43.81,2,9,card,21:58:04,C0107,fraudulent,comerciant_risc
185.13,4,9,numerar,02:06:03,C0184,fraudulent,emitere_noaptea;comerciant_risc
317.98,8,9,numerar,00:48:34,C0096,fraudulent,emitere_noaptea;numerar_prea_mare
180.51,5,19,tichete,04:18:38,C0116,fraudulent,emitere_noaptea
328.29,9,19,numerar,07:12:53,C0149,fraudulent,numerar_prea_mare
127.41,6,19,numerar,00:17:11,C0145,fraudulent,emitere_noaptea
191.21,5,19,transfer,04:41:00,C0104,fraudulent,emitere_noaptea
172.25,8,9,tichete,02:13:29,C0134,fraudulent,emitere_noaptea
535.84,12,19,numerar,17:08:53,C0186,fraudulent,numerar_prea_mare
139.88,3,9,card,00:05:50,C0028,fraudulent,emitere_noaptea
99.04,5,19,card,02:40:46,C0036,fraudulent,emitere_noaptea
61.11,10,9,tichete,00:40:42,C0025,fraudulent,emitere_noaptea
50.56,5,9,card,03:13:57,C0196,fraudulent,emitere_noaptea
39.38,4,9,transfer,04:10:33,C0146,fraudulent,emitere_noaptea
75.56,2,19,numerar,04:14:38,C0158,fraudulent,emitere_noaptea
324.87,8,19,numerar,20:07:13,C0173,fraudulent,numerar_prea_mare
196.89,10,19,transfer,03:06:26,C0099,fraudulent,emitere_noaptea
345.29,11,9,numerar,23:16:13,C0021,fraudulent,numerar_prea_mare
102.64,3,9,transfer,03:58:20,C0004,fraudulent,emitere_noaptea
341.74,12,9,numerar,21:07:14,C0078,fraudulent,numerar_prea_mare
125.54,5,9,tichete,04:10:59,C0185,fraudulent,emitere_noaptea
223.14,9,9,numerar,04:13:50,C0182,fraudulent,emitere_noaptea
212.85,5,19,card,03:15:45,C0152,fraudulent,emitere_noaptea
45.78,7,19,transfer,02:50:17,C0130,fraudulent,emitere_noaptea
38.86,5,19,card,01:49:17,C0112,fraudulent,emitere_noaptea
28.95,5,19,card,12:35:13,C0006,fraudulent,comerciant_risc
326.32,8,19,numerar,06:28:32,C0046,fraudulent,numerar_prea_mare
89.45,5,9,transfer,03:06:44,C0012,fraudulent,emitere_noaptea
228.76,5,9,numerar,00:18:43,C0074,fraudulent,emitere_noaptea
168.85,4,19,tichete,09:52:03,C0184,fraudulent,comerciant_risc
103.24,9,19,transfer,04:44:32,C0052,fraudulent,emitere_noaptea
117.67,6,9,tichete,03:02:21,C0006,fraudulent,emitere_noaptea;comerciant_risc
199.94,7,19,transfer,03:43:21,C0196,fraudulent,emitere_noaptea
32.09,6,19,tichete,03:38:48,C0048,fraudulent,emitere_noaptea
189.48,7,19,tichete,07:05:40,C0107,fraudulent,comerciant_risc
179.56,11,9,numerar,01:47:13,C0171,fraudulent,emitere_noaptea
414.86,11,9,numerar,06:12:56,C0054,fraudulent,numerar_prea_mare
84.72,3,19,card,00:12:10,C0039,fraudulent,emitere_noaptea
160.82,4,19,numerar,22:43:36,C0184,fraudulent,comerciant_risc
133.84,10,19,numerar,00:16:32,C0100,fraudulent,emitere_noaptea
345.22,9,19,tichete,04:50:35,C0104,fraudulent,emitere_noaptea
17.54,3,9,numerar,03:13:59,C0132,fraudulent,emitere_noaptea;comerciant_risc
183.3,7,19,numerar,03:26:07,C0047,fraudulent,emitere_noaptea
286.97,7,19,numerar,04:32:25,C0171,fraudulent,emitere_noaptea
104.23,9,19,transfer,00:58:23,C0079,fraudulent,emitere_noaptea
159.57,6,9,card,02:43:40,C0184,fraudulent,emitere_noaptea;comerciant_risc
94.47,4,9,card,00:37:39,C0177,fraudulent,emitere_noaptea
67.42,8,19,numerar,04:30:12,C0135,fraudulent,emitere_noaptea
339.72,9,9,tichete,03:00:33,C0059,fraudulent,emitere_noaptea
52.06,5,9,card,03:58:19,C0077,fraudulent,emitere_noaptea
40.81,3,19,transfer,01:07:01,C0017,fraudulent,emitere_noaptea
279.93,6,9,card,01:55:59,C0075,fraudulent,emitere_noaptea
33.53,4,19,tichete,04:19:33,C0057,fraudulent,emitere_noaptea
575.07,13,19,numerar,10:09:16,C0047,fraudulent,numerar_prea_mare
174.04,8,9,numerar,01:05:52,C0138,fraudulent,emitere_noaptea
183.91,4,19,card,04:55:13,C0035,fraudulent,emitere_noaptea
301.99,11,9,card,02:26:47,C0066,fraudulent,emitere_noaptea
52.23,5,9,card,10:24:30,C0154,fraudulent,comerciant_risc
146.2,3,19,tichete,03:56:35,C0197,fraudulent,emitere_noaptea
135.31,7,9,transfer,04:05:05,C0070,fraudulent,emitere_noaptea
424.68,11,19,tichete,02:23:18,C0172,fraudulent,emitere_noaptea
177.97,6,9,tichete,06:57:49,C0107,fraudulent,comerciant_risc
395.6,10,9,numerar,16:24:28,C0075,fraudulent,numerar_prea_mare
311.44,7,9,transfer,02:09:20,C0025,fraudulent,emitere_noaptea
143.46,3,9,transfer,00:48:15,C0101,fraudulent,emitere_noaptea
75.77,9,9,transfer,00:16:40,C0135,fraudulent,emitere_noaptea
394.93,10,19,card,01:02:09,C0171,fraudulent,emitere_noaptea
99.86,10,9,card,00:52:24,C0113,fraudulent,emitere_noaptea
62.72,11,9,card,00:49:19,C0015,fraudulent,emitere_noaptea
37.38,6,9,card,02:48:06,C0007,fraudulent,emitere_noaptea
53.75,3,9,tichete,01:25:48,C0093,fraudulent,emitere_noaptea
181.57,5,9,tichete,01:15:19,C0183,fraudulent,emitere_noaptea
309.96,7,9,numerar,19:03:48,C0163,fraudulent,numerar_prea_mare
81.53,6,9,numerar,04:01:16,C0078,fraudulent,emitere_noaptea
50.41,6,19,card,03:00:20,C0093,fraudulent,emitere_noaptea
107.1,6,9,card,04:40:40,C0083,fraudulent,emitere_noaptea
326.94,7,19,card,11:05:48,C0006,fraudulent,comerciant_risc
144.05,7,9,card,02:11:41,C0093,fraudulent,emitere_noaptea
102.78,6,9,card,00:33:00,C0187,fraudulent,emitere_noaptea
301.62,8,9,card,21:43:14,C0136,fraudulent,comerciant_risc
59.74,6,9,numerar,07:00:08,C0010,fraudulent,comerciant_risc
72.84,5,19,transfer,00:45:54,C0064,fraudulent,emitere_noaptea
75.55,3,9,tichete,01:29:55,C0136,fraudulent,emitere_noaptea;comerciant_risc
323.35,7,19,numerar,03:41:28,C0105,fraudulent,emitere_noaptea;numerar_prea_mare
191.8,4,9,transfer,00:44:59,C0121,fraudulent,emitere_noaptea
155.58,6,9,transfer,03:41:59,C0121,fraudulent,emitere_noaptea
256.84,7,19,numerar,00:22:57,C0160,fraudulent,emitere_noaptea
320.46,8,9,card,01:12:17,C0061,fraudulent,emitere_noaptea
149.77,7,19,numerar,22:51:20,C0107,fraudulent,comerciant_risc
101.13,9,19,tichete,02:53:56,C0026,fraudulent,emitere_noaptea
222.98,5,19,card,02:43:24,C0046,fraudulent,emitere_noaptea
55.54,4,9,transfer,02:04:12,C0085,fraudulent,emitere_noaptea
339.05,8,9,numerar,13:22:04,C0142,fraudulent,numerar_prea_mare
175.86,9,19,numerar,00:53:39,C0091,fraudulent,emitere_noaptea
342.89,10,9,numerar,20:29:35,C0070,fraudulent,numerar_prea_mare
174.77,10,19,numerar,01:18:47,C0107,fraudulent,emitere_noaptea;comerciant_risc
83.88,2,19,transfer,00:15:01,C0101,fraudulent,emitere_noaptea
186.72,5,19,numerar,03:19:05,C0072,fraudulent,emitere_noaptea
